intercept,logagbt
-2.783636141288686,0.9785216076464207
-2.764552729351969,0.9766129376581197
-2.794837529370508,0.9800241431794658
-2.776056731698314,0.978460700218965
-2.7737020044420033,0.9774906044365334
-2.80065994389701,0.9810365682640257
-2.7747199358672803,0.9774019319852089
-2.7471674471702703,0.9731538706878775
-2.7816635688804427,0.9767992557441061
-2.7827109399896335,0.9784044904381426
-2.7786448010177223,0.9775156125915868
-2.811064814873419,0.9818843661525306
-2.7102298152191127,0.9679711901694695
-2.7572775226556634,0.9745331534498235
-2.8020708676467407,0.9801522414105032
-2.7692495988568187,0.9761698629041289
-2.76890425319096,0.9760027489485621
-2.755893019943995,0.9740283152326743
-2.763646602325503,0.9742317547226365
-2.760040637292284,0.9756337311825952
-2.747407922561356,0.9739052383891527
-2.760650355431476,0.9761843475339479
-2.7608184687859114,0.9760071780203079
-2.7540322922129628,0.9746498128554173
-2.749527194253273,0.9735724879440089
-2.7258315717344592,0.972202198894538
-2.7683806765250285,0.9768658035266414
-2.765885171817475,0.97483439763901
-2.7796938409795877,0.9769481035355302
-2.744743899024663,0.9724575355514699
-2.780170929711435,0.9785839830374085
-2.765928002930926,0.9756090693939431
-2.756469570512501,0.97518711584117
-2.7705075926039253,0.9771154154754323
-2.751349388734761,0.974350828923989
-2.718999923818887,0.9707111609611914
-2.767085953120453,0.9770363877198653
-2.7755930774395035,0.9785437278074044
-2.754923973401009,0.9749958924990659
-2.741952743112161,0.9741152346878234
-2.786665355790181,0.9789197011539252
-2.737913954359883,0.9733397241485513
-2.7419448435418143,0.9727498460825728
-2.731933800861424,0.9732348293723145
-2.7645429479698036,0.9775392040146511
-2.7645514810070866,0.9766099523657944
-2.756073987867955,0.9749081534886967
-2.7676400211660113,0.97718816277335
-2.7687248192568625,0.976565173686066
-2.765231503491119,0.9756847680886285
-2.730214085155651,0.9713604260892141
-2.75693785451667,0.976145851797714
-2.791906363768702,0.9804398450493336
-2.7194888243203286,0.9711896716630014
-2.743065273534504,0.9735950031048195
-2.776135519001189,0.9776439335145931
-2.780798692916052,0.9786432477186978
-2.748313017668084,0.9747404746078766
-2.7431691741991644,0.9729662676104305
-2.745253539450295,0.9743941495916552
-2.7968339249362173,0.9799969936200574
-2.7605907978382054,0.9753966709720441
-2.7357300734461014,0.9731681580650373
-2.7219198341591464,0.9699976969051671
-2.7618123722149486,0.9756947252893952
-2.7292951617392314,0.9712121228547311
-2.805483252816027,0.9817579913887738
-2.7548498302172555,0.975023990512042
-2.8006815690208047,0.9808130970589323
-2.7578726261319257,0.9748300780655109
-2.7615983315273147,0.9744731612346014
-2.755178126521961,0.9755336739009166
-2.7690755230302093,0.9762509162563836
-2.760227342968273,0.9734422346967491
-2.762893926921944,0.9750465593209596
-2.760075585677931,0.9761112668406354
-2.791854564823592,0.9789527445929517
-2.75347755804196,0.975024576467771
-2.736605450740616,0.9717723949800848
-2.780281073235813,0.9779423090778249
-2.791902103332406,0.9796390821631756
-2.7634486662039244,0.9759589593492217
-2.7523069501483683,0.9747980732012873
-2.734841373590811,0.9715880456145985
-2.7750482179642915,0.9774643136977932
-2.7658545710277407,0.9767165906012726
-2.754990313520757,0.9730146762136153
-2.7702378321440557,0.9764133744564538
-2.7317406255833725,0.9722210563501922
-2.7360218091979727,0.9739387878436693
-2.787353285957306,0.9792658316883319
-2.79052068153306,0.9794652494959857
-2.7701969168082217,0.9763526878462822
-2.7778755473085566,0.9771047093540958
-2.7823414654588454,0.9792682008786455
-2.7329685292251353,0.9724553872135006
-2.7748949437030044,0.9778243819198352
-2.7703757034301733,0.9771793486904867
-2.7291842413815006,0.9723371240828597
-2.763678838810262,0.9760524492912678
-2.7635612177288555,0.9760328282674482
-2.69880609974875,0.9679227686958232
-2.7708737922764746,0.9774727476414696
-2.75488612850181,0.9749903291360564
-2.7164959955808587,0.9703021148402441
-2.7846293235242414,0.9785806620638736
-2.7707452104224086,0.9754882393363377
-2.803540893420982,0.9807662841748824
-2.766867133033924,0.9752750759964861
-2.7437591775633576,0.9736197717469026
-2.764344522012415,0.9765939530016693
-2.782528302545212,0.9776966968571001
-2.750320100937354,0.9755136918623306
-2.753679213961323,0.9739197454526577
-2.7038351466236312,0.9691696348545771
-2.770428069519369,0.9765848953977375
-2.7457023271409113,0.97458680720582
